packageName,url 
com.wDonateorgansavelife,"['http://stat.appsgeyser.com/impression.php?fs=1&guid=51dd1f43-a8bb-4658-90e1-4f39725a4677&banner_id=56311&widget_id=2811551&ip=185.39.64.14&country=DE&uniqid=624ddabb928c8&net_name_FS=appnext_secondary&v=1.44&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&r=1649269435', 'http://ads.appsgeyser.com/?widgetid=2811551&guid=51dd1f43-a8bb-4658-90e1-4f39725a4677&v=1.44&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android', 'http://ads.appsgeyser.com/?widgetid=2811551&guid=51dd1f43-a8bb-4658-90e1-4f39725a4677&v=1.44&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android']"
com.wDepotMetroThamLng,['http://stat.appsgeyser.com/impression.php?fs=1&guid=e48bc56a-4232-42c9-9625-add6950a5328&banner_id=56311&widget_id=2786102&ip=185.39.64.14&country=DE&uniqid=624dde8b1eccf&net_name_FS=appnext_secondary&v=1.44&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&r=1649270411']
com.diyideas.diyplantersideas,['http://cfs.u-ad.info/cfspushadsv2/request?id=1&enc=telkom2&params=4TtHaUQnUEiP6K%2fc5C582Ltpw5OIinlRQV5CkUOZ52LrO%2bJUX8O6fA32Ac41Htz0MrvNU2mj6nK76Uoh5JZg2%2fCoFCl4QsaqzO1cpaV6pzbnaZiXnLY6Aw2iRe6cQfeip9eS0ivGenz5sE7KBvqI6iaCALgtn2Q%2bTxkSxakmB0kr1IZCVgz1lmASA%2f%2bkGVDLrke73u0yrcTT70vDnFwC0PP1oKDBMNZ5Tr6gyw4jzV%2bwryAkTAeLetnsV4xotl6t93m5Vbenir9Im48%2bb3qokqtK4ie9xCO3dx%2baJqgJFobTx42Y0dpi0vsm7kfS2dZjkLutjpdtEWSMW%2bsemVwy1aa7cf8KwWizQ5gxKFD%2b2Prx6B6zT4r0iUhB7GJMK73Zf0BFsfT6hFVVyiq%2b0lHAgZ%2brexgHPiC0n%2f3AmXtYOvrv9AybDHgFthD0rSTzCN4heC3EbLr2AWfDyojrRytCIl5C30GGxoii6LviE88fbAz0lKSK1kvByi4Lv%2buwkuzYezGlh1DbK9R%2bYgpH5hX0RfYPjhYVX0oN4j%2f6To%2fC8enL4iR585njzRi1tA2aLWiL0oiayGjyTsTj%2faLOEec%2bkQJs0oMD9WNz0vfGtI4%2fpFXR8sEYw9ODYg%3d%3d&idc_r=62413750370&domain=&sw=412&sh=869']
com.wNakrutkaVKgolosov,['http://stat.appsgeyser.com/impression.php?fs=1&guid=2b25ee9f-9e28-4086-8f35-87580d557622&banner_id=56311&widget_id=2703729&ip=185.39.64.14&country=DE&uniqid=624de0106c67e&net_name_FS=appnext&v=1.36&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&r=1649270800']
es.coc.gemsroyale,['http://d1lxhc4jvstzrp.cloudfront.net/scripts/js3caf.js']
com.sudarredi.sudarredi,['http://mobile.wm4pr.com/Scripts/jquery-1.10.2.min.js']
tw.com.pcstore.vaedfbc,['http://m.pcstore.com.tw/js/app/swiper.min.js']
com.wBELZOTV,['http://stat.appsgeyser.com/impression.php?fs=1&guid=f6c1e0b1-ba0d-4a0f-aaef-f7505902c410&banner_id=56311&widget_id=2694968&ip=185.39.64.14&country=DE&uniqid=624ded23cf881&net_name_FS=appnext&v=1.36&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&r=1649274148']
com.beverlyparksoft.escape3,['http://i.socdm.com/sdk/js/adg-script-loader.js?id=36631&targetID=adg_36631&displayid=1&adType=SP&async=false&tagver=2.0.0']
com.a1526549236519775ef55f244a.a57514415a,['http://skybuilder.net/geoip/eu.json.php?callback=jQuery1112010139195353797348_1649274595236&_=1649274595237']
com.angelsofimagination.beyoncemusiclyrics,['http://cfs.u-ad.info/cfspushadsv2/request?id=1&enc=telkom2&params=4TtHaUQnUEiP6K%2fc5C582Ltpw5OIinlR6c1%2ffUubwQMEPLpVgwrH%2bTNkuKEUBnqb0da3D8wMdxmGNUg%2fN7YI6Wv6NxSnrtYkp%2b31kaHFg2yrefNJMCiS%2bCvSDI%2bBeknODN8z4frMShgrdqSV3J0BTpmvRK3OhobVUXJhSw6mSuqoZj9XrkAz3rgRjj%2f%2f6RiCyaYUdh37FmueUW97iGGsR8ApapRViCaa5171zxYFq1IU1n5VwYYs7802%2fK0Lw9wwKxBfN26P5juavqaVD%2b%2fXUYJnvw13Hv2aOdZfQRK%2fqICJ75ZlFTRip3oZ1iW8F191neohqYUyS4xlDlnLvddiI5Q%2fwZruBf%2b96HIFwrKzQf387mxbPK5JFiUAm93Bf31xpyXzBsCZQsKaGOL1YwFrl%2fcILGObHAKJkG%2bz5Cglv2iH3ozNXyy98WGn18zi3DQ7rAw7cJT64gnapVRYyTK0hlEo92gIfDt6xtoPdik3fMQJcZyCONyLTLTqoOavcfhje4MXLILXKNA%2bekskWLc1iKwk0R%2fPPnMqVZTLRWgWwrDXC6j7YD9D9PffKcsmjlyCMzwv73BOWJx29pJW%2fVT8PA1VKoxWui0DbBmgtsAlLzqntg0mKn0Z1g%3d%3d&idc_r=13296069532&domain=&sw=412&sh=869']
com.apptive.android.apps.centralvapors,['http://mobile.apptive.com/scripts/main-6acde803.js']
in.hoven.espa01,"['javascript:{insertAJAX(\'<div><h2 class=""h2hdg norm"">Essential Part Set 1</h2><div style=""text-align: center""><a href=""javascript:"" onclick=""javascript:ahref(&#39;https://plus.google.com/u/0/+HovenMohali&#39;)""><img src=""dev.png"" style=""width: 15%; margin: 4px;"" /></a><hr style=""margin: auto; width: 25%; border-color: darkgreen"" /></div><div class=""ins norm""><p style=""text-align:justify"">Each question has four choices. More than one option can be correct. After you have finished the quiz scroll towards the last question to view your result. I have provided solutions and answers to all the questions.</p></div><div style=""text-align: center""><a href=""javascript:"" onclick=""javascript:Android.stest();"">Start Test</a></div><div class=""xdis""><hr id=""rcard"" class=""qres""/><table id=""scard""><caption><b>Your Score</b></caption><tr><td>Correct Answers:</td><td id=""trR""></td></tr><tr><td>Wrong Answers:</td><td id=""trW""></td></tr><tr><td>Unattempted:</td><td id=""trU""></td></tr></table><div style=""margin-top:10px;""><small>Report errors to SALES.HOVEN@GMAIL.COM. Please mention the question id shown with each solution below.</small></div><hr class=""qres""/></div><div class=""quiz""><div><h3>Question 1</h3><hr class=""qdiv"" /><div><p>Which of the following is essential part of stove?</p></div></div><div class=""ques""><div><div class=""fL""><input type=""checkbox"" />&nbsp;<b>A</b></div><div class=""oh""><p>Gas.</p></div></div><div><div class=""fL""><input type=""checkbox"" />&nbsp;<b>B</b></div><div class=""oh""><p>Kerosene.</p></div></div><div><div class=""fL""><input type=""checkbox"" data-ok=""data-ok""  />&nbsp;<b>C</b></div><div class=""oh""><p>Burner.</p></div></div><div><div class=""fL""><input type=""checkbox"" />&nbsp;<b>D</b></div><div class=""oh""><p>Frying Pan.</p></div></div><div class=""xdis""><div class=""eval""></div><b>Soln.</b><br /><b>Ans: C</b><br /><div><p>Only the burner is essential among the other options.</p><div class=""reperr"">Question ID: 16-04-03-12-08-48-015.<br/>Found an error? <a href=""javascript:"" onclick=""javascript:reperr(&#39;16-04-03-12-08-48-015&#39;);"">Click to Report Error</a></div></div></div></div></div><div class=""quiz""><div><h3>Question 2</h3><hr class=""qdiv"" /><div><p>Which of the following is essential part of King?</p></div></div><div class=""ques""><div><div class=""fL""><input type=""checkbox"" data-ok=""data-ok""  />&nbsp;<b>A</b></div><div class=""oh""><p>Kingdom.</p></div></div><div><div class=""fL""><input type=""checkbox"" />&nbsp;<b>B</b></div><div class=""oh""><p>Sword.</p></div></div><div><div class=""fL""><input type=""checkbox"" />&nbsp;<b>C</b></div><div class=""oh""><p>Minister.</p></div></div><div><div class=""fL""><input type=""checkbox"" />&nbsp;<b>D</b></div><div class=""oh""><p>Queen.</p></div></div><div class=""xdis""><div class=""eval""></div><b>Soln.</b><br /><b>Ans: A</b><br /><div><p>A king can exist without all, except a kingdom.</p><div class=""reperr"">Question ID: 16-04-03-12-08-48-023.<br/>Found an error? <a href=""javascript:"" onclick=""javascript:reperr(&#39;16-04-03-12-08-48-023&#39;);"">Click to Report Error</a></div></div></div></div></div><div class=""quiz""><div><h3>Question 3</h3><hr class=""qdiv"" /><div><p>Which of the following is essential part of aero plane?</p></div></div><div class=""ques""><div><div class=""fL""><input type=""checkbox"" data-ok=""data-ok""  />&nbsp;<b>A</b></div><div class=""oh""><p>Wings.</p></div></div><div><div class=""fL""><input type=""checkbox"" />&nbsp;<b>B</b></div><div class=""oh""><p>Air hostess.</p></div></div><div><div class=""fL""><input type=""checkbox"" />&nbsp;<b>C</b></div><div class=""oh""><p>Pilot.</p></div></div><div><div class=""fL""><input type=""checkbox"" />&nbsp;<b>D</b></div><div class=""oh""><p>Crew.</p></div></div><div class=""xdis""><div class=""eval""></div><b>Soln.</b><br /><b>Ans: A</b><br /><div><p>An aero plane cannot be an aero plane unless it has wings.</p><div class=""reperr"">Question ID: 16-04-03-12-08-48-017.<br/>Found an error? <a href=""javascript:"" onclick=""javascript:reperr(&#39;16-04-03-12-08-48-017&#39;);"">Click to Report Error</a></div></div></div></div></div><div class=""quiz""><div><h3>Question 4</h3><hr class=""qdiv"" /><div><p>Which of the following is essential part of desert?</p></div></div><div class=""ques""><div><div class=""fL""><input type=""checkbox"" data-ok=""data-ok""  />&nbsp;<b>A</b></div><div class=""oh""><p>Sand.</p></div></div><div><div class=""fL""><input type=""checkbox"" />&nbsp;<b>B</b></div><div class=""oh""><p>Camel.</p></div></div><div><div class=""fL""><input type=""checkbox"" />&nbsp;<b>C</b></div><div class=""oh""><p>Cactus.</p></div></div><div><div class=""fL""><input type=""checkbox"" />&nbsp;<b>D</b></div><div class=""oh""><p>Scanty life.</p></div></div><div class=""xdis""><div class=""eval""></div><b>Soln.</b><br /><b>Ans: A</b><br /><div><p>A desert can be a cold desert or a hot desert, but all deserts have less life because of harsh conditions.</p><div class=""reperr"">Question ID: 16-02-08-10-17-01-081.<br/>Found an error? <a href=""javascript:"" onclick=""javascript:reperr(&#39;16-02-08-10-17-01-081&#39;);"">Click to Report Error</a></div></div></div></div></div><div class=""quiz""><div><h3>Question 5</h3><hr class=""qdiv"" /><div><p>Which of the following is essential part of road?</p></div></div><div class=""ques""><div><div class=""fL""><input type=""checkbox"" />&nbsp;<b>A</b></div><div class=""oh""><p>Concrete.</p></div></div><div><div class=""fL""><input type=""checkbox"" data-ok=""data-ok""  />&nbsp;<b>B</b></div><div class=""oh""><p>Destination.</p></div></div><div><div class=""fL""><input type=""checkbox"" />&nbsp;<b>C</b></div><div class=""oh""><p>Vehicles.</p></div></div><div><div class=""fL""><input type=""checkbox"" />&nbsp;<b>D</b></div><div class=""oh""><p>Tar.</p></div></div><div class=""xdis""><div class=""eval""></div><b>Soln.</b><br /><b>Ans: B</b><br /><div><div class=""reperr"">Question ID: 16-02-08-10-17-01-018.<br/>Found an error? <a href=""javascript:"" onclick=""javascript:reperr(&#39;16-02-08-10-17-01-018&#39;);"">Click to Report Error</a></div></div></div></div></div><div style=""text-align:center""><input onclick=""fx();"" value=""Evaluate and Show Solutions"" type=""button"" /></div><div style=""text-align:center;margin-top:12px;""><hr style=""margin-left: auto; width: 25%; border-color: Green;"" /><div style=""margin:4px;""><a href=""javascript:"" onclick=""javascript:Android.gomarket();"">Rate this App</a> | <a href=""javascript:"" onclick=""javascript:Android.gohoven();"">Visit hoven.in</a></div><hr style=""margin-left:auto;width:25%;border-color:Green;"" /></div></div><div style=""font-size:small""><div id=""terms"" style=""display:none;""><p><b>DISCLAIMER: </b>Even though every care has been taken in compiling the information contained in this software, we do not guarantee the accuracy and neither take responsibility for any incorrect questions, answers, content and any form of errors. The answers and questions should be taken as mere indicators, a deeper and further study must be done. We shall not be liable for any special or consequential damages of any kind or nature arising out of the use of this material. You can use this material solely at your own risk.</p><p><b>LICENSE: </b>This content is released under <a href=""javascript:"" onclick=""javascript:ahref(&#39;http://creativecommons.org/licenses/by-nc-sa/4.0/&#39;)"">Creative Commons, Non Commercial License</a>. All pages, data and graphics presented are the property of hoven.in. The content may not be redistributed or reproduced in any way, shape, or form for commercial use of any sort or type, without the written permission of hoven.in. We respect the copyrights, trademarks and intellectual property of others and also we expect this from other users. If you found any information that is owned by you or any content that violates your intellectual property rights, please contact us with all necessary documents/information that authenticate your authority on your property.</p></div><div style=""margin-top:20px;""><a href=""javascript:"" onclick=""javascript:document.getElementById(&#39;terms&#39;).style.display = &#39;block&#39;;"">Terms and Conditions</a></div><div style=""text-align: center""><img src=""hoven.png"" /></div></div>\', \'0001\', 0);}']"
com.wYGSLYSSOLUNUMKONUANLATIMI,['http://stat.appsgeyser.com/impression.php?fs=1&guid=a4e356c8-70f9-4e2b-b1f1-4872d0defbfe&banner_id=56311&widget_id=2652189&ip=185.39.64.14&country=DE&uniqid=624e0c3f618d4&net_name_FS=appnext_secondary&v=1.32&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&r=1649282111']
com.thereporterbelize,['http://map-software.admintiger.com/app/scripts/mobile/wl/css/style.css?time=1649283047']
com.a1935957326516aea04577849a.a05216739a,['http://skybuilder.net/geoip/eu.json.php?callback=jQuery1112027038359877199136_1649313498806&_=1649313498807']
net.jp.apps.tatsuhiko.arutemaquiz,['http://spad.i-mobile.co.jp/script/adssp.js?20110215']
com.giustogostoli.giustogostoli,['http://mobile.wm4pr.com/Scripts/jquery-1.10.2.min.js']
com.birbilen.app,['http://api.birbilenesorun.com/json/json_person_all.php?college_id=3&user_id=null&tip=%C3%96%C4%9Fretmen']
com.pariuripenet.app,['http://cdmm.co/sport_bet_tips/today_fotbal.php']
com.wKTS0,['http://stat.appsgeyser.com/impression.php?fs=1&guid=59029537-3377-40a7-9df5-11cd87861349&banner_id=56311&widget_id=1852847&ip=185.39.65.11&country=DE&uniqid=624efed63b893&net_name_FS=appnext&v=1.36&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=9642a854-4e4e-4fe1-ab8c-606b3f2e10b3&r=1649344214']
com.Gorgeous.Life.Wallpapers.HD,['http://stat.appsgeyser.com/impression.php?fs=1&guid=c9470c55-1943-4c17-88b4-bef728fbb83b&banner_id=56311&widget_id=939245&ip=185.39.65.11&country=DE&uniqid=624eff572fde9&net_name_FS=appnext&v=1.34&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=9642a854-4e4e-4fe1-ab8c-606b3f2e10b3&r=1649344343']
com.avlstuff.bookaccia,['http://www.avlstuff.com/?fp=2HYZq3Pwu4E3vhnFdYqzutZODDCgZiUNUfrRPXdbRI0xXivLmho%2FLzhr%2BHwqK9Zyb%2F1VqJrJREayxKW8zhf5SI4QM4kTYj8wJtVSYU9F3iOsaQTS4AEITKUnbGU4Fh77ZlWTd8vXmjewpoiMIqH%2F3tpY3BIfRNuyRzYWkLnBdjU%3D&prvtof=UtIEtMhd%2BPiVdfIjy%2FcP0CrbbKwBotpQH34LBz83YG8%3D&poru=uUsMJy4kuS0nPaiCAbOunA28atmXtGjkMgrMgHipTvPca90oh7BXIQP4qZa13bllkCuoXPB88IyWPUNnz94SnQ%3D%3D&']
com.wBoostListening,"['http://stat.appsgeyser.com/impression.php?fs=1&guid=1ce540ec-ce8e-40da-b6ae-ea3eb8b9d22a&banner_id=56311&widget_id=2686634&ip=185.39.65.11&country=DE&uniqid=624f052c4e10e&net_name_FS=appnext&v=1.36&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=9642a854-4e4e-4fe1-ab8c-606b3f2e10b3&r=1649345836', 'http://ads.appsgeyser.com/?widgetid=2686634&guid=464defe8-3bcc-403f-af53-6b6e4c6f2447&v=1.44&advid=9642a854-4e4e-4fe1-ab8c-606b3f2e10b3&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android', 'http://ads.appsgeyser.com/?widgetid=2686634&guid=464defe8-3bcc-403f-af53-6b6e4c6f2447&v=1.44&advid=9642a854-4e4e-4fe1-ab8c-606b3f2e10b3&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android', 'http://splash.appsgeyser.com/?widgetid=2686634&guid=464defe8-3bcc-403f-af53-6b6e4c6f2447&v=1.44&advid=9642a854-4e4e-4fe1-ab8c-606b3f2e10b3&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android&action=onstart', 'http://splash.appsgeyser.com/?widgetid=2686634&guid=464defe8-3bcc-403f-af53-6b6e4c6f2447&v=1.44&advid=9642a854-4e4e-4fe1-ab8c-606b3f2e10b3&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android&action=onstart', 'http://stat.appsgeyser.com/impression.php?fs=1&guid=464defe8-3bcc-403f-af53-6b6e4c6f2447&banner_id=56311&widget_id=2686634&ip=185.39.64.14&country=DE&uniqid=6259ca4ae9539&net_name_FS=appnext&v=1.44&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=9642a854-4e4e-4fe1-ab8c-606b3f2e10b3&r=1650051659']"
com.storehippo.atrangee,['http://cdn.storehippo.com/s/554b63821a35b67c6ef6292b/ms.settings/5256837ccc4abf1d39000001/55547b6350d7f36417618719-240x240.png']
com.mobileinventor.balletfolkloricofuegodephoenix,['http://mobileinventor.com/v5/library/autoVersionScript.php']
com.angelsofimagination.thirtysecondstomarsmusiclyrics,['http://cfs.u-ad.info/cfspushadsv2/request?id=1&enc=telkom2&params=4TtHaUQnUEiP6K%2fc5C582Ltpw5OIinlR6c1%2ffUubwQMEPLpVgwrH%2bTNkuKEUBnqb0da3D8wMdxmGNUg%2fN7YI6Wv6NxSnrtYkp%2b31kaHFg2yrefNJMCiS%2bCvSDI%2bBeknODN8z4frMShgrdqSV3J0BTpmvRK3OhobVUXJhSw6mSuqoZj9XrkAz3rgRjj%2f%2f6RiCyaYUdh37FmueUW97iGGsR8ApapRViCaa5171zxYFq1IU1n5VwYYs7802%2fK0Lw9wwKxBfN26P5juavqaVD%2b%2fXUYJnvw13Hv2aOdZfQRK%2fqICJ75ZlFTRip3oZ1iW8F191neohqYUyS4xlDlnLvddiI5Q%2fwZruBf%2b96HIFwrKzQf387mxbPK5JFiUAm93Bf31xpyXzBsCZQsKaGOL1YwFrl%2fcILGObHAKJkG%2bz5Cglv2iH3ozNXyy98WGn18zi3DQ7rAw7cJT64gnapVRYyTK0hlEo92gIfDt6xtoPdik3fMQJcZyCONyLTLTqoOavcfhje4MXLILXKNA%2bekskWLc1iKwk0R%2fPPnMqVZTLRWgWwrDXC6j7YD9D9PffKcsmjlyCMzwv73BOWJx29pJW%2fVT8PA1VKoxWui0DbBmgtsAlLzqntg0mKn0Z1g%3d%3d&idc_r=21059259137&domain=&sw=412&sh=869']
uk.agoovoip.agooapps.app56c83af59da8a,['http://agooapps.agoovoip.uk/en/56c83af59da8a/']
com.wKeralaPlus2Result2016,['http://stat.appsgeyser.com/impression.php?fs=1&guid=67953cd7-1a22-4f94-9ff7-cbafbe184a4d&banner_id=56311&widget_id=2991603&ip=185.39.65.11&country=DE&uniqid=624f0ed69f2b7&net_name_FS=appnext&v=1.46&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=9642a854-4e4e-4fe1-ab8c-606b3f2e10b3&r=1649348310']
com.mobileinventor.hcsc,['http://mobileinventor.com/v5/library/autoVersionScript.php']
com.wExtassysRadio9,['http://stat.appsgeyser.com/impression.php?fs=1&guid=07f9749f-08b7-40ff-adb7-7df5a82ed8e6&banner_id=56311&widget_id=3171064&ip=185.39.65.11&country=DE&uniqid=624f127ae0173&net_name_FS=appnext&v=1.46&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=9642a854-4e4e-4fe1-ab8c-606b3f2e10b3&r=1649349243']
com.wCutomerAppsNujeksCargo,['http://stat.appsgeyser.com/impression.php?fs=1&guid=400893eb-0b78-436a-b844-f52c89b578ba&banner_id=56311&widget_id=2652383&ip=185.39.65.11&country=DE&uniqid=624f1724d8cae&net_name_FS=appnext&v=1.32&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=9642a854-4e4e-4fe1-ab8c-606b3f2e10b3&r=1649350437']
com.gatoapps.lasaintebibleetudebiblique,['http://gatoapps.info/LaSainteBibleEtudeBiblique/styles/swipebox.css']
com.wFREDGEDON1anodoEnsinoMedio,['http://stat.appsgeyser.com/impression.php?fs=1&guid=3de6881d-0287-4de1-b481-e23a7fb5def4&banner_id=56311&widget_id=2815075&ip=185.39.65.11&country=DE&uniqid=624f1a8893e5d&net_name_FS=appnext_secondary&v=1.44&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=9642a854-4e4e-4fe1-ab8c-606b3f2e10b3&r=1649351304']
com.wJTMRTube,['http://stat.appsgeyser.com/impression.php?fs=1&guid=94e6f04a-9c6e-4277-9de0-9439949647f6&banner_id=56311&widget_id=1692643&ip=185.39.65.11&country=DE&uniqid=624f1f376a62e&net_name_FS=appnext_secondary&v=1.46&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=9642a854-4e4e-4fe1-ab8c-606b3f2e10b3&r=1649352503']
com.eidico.com,['http://rawgit.com/allenhwkim/angularjs-google-maps/master/build/scripts/ng-map.min.js']
com.columbussoft.bipartisanreport,['http://bipartisanreport.com/mobile_app/navigation.html']
kr.co.ibuilder.ipsiplan,['http://ipsiplan.dqplus.co.kr/index.php?force_agent=app']
transense.tiptoptread,['http://l2.io/ip.js?var=myip']
com.wobb.hunted,['http://api.mixpanel.com/track/?data=eyJldmVudCI6ICJtcF9wYWdlX3ZpZXciLCJwcm9wZXJ0aWVzIjogeyIkb3MiOiAiQW5kcm9pZCIsIiRicm93c2VyIjogIkNocm9tZSIsIiRkZXZpY2UiOiAiQW5kcm9pZCIsIiRzY3JlZW5faGVpZ2h0IjogODY5LCIkc2NyZWVuX3dpZHRoIjogNDEyLCJtcF9saWIiOiAid2ViIiwiJGxpYl92ZXJzaW9uIjogIjIuMy41IiwiZGlzdGluY3RfaWQiOiAiMTgwMDU3MTkyMWIxYy0wY2E0OGYwNWM1YWZkYy03ZDcyNjA0NS01NzY4Yy0xODAwNTcxOTIxZDIyIiwiJGluaXRpYWxfcmVmZXJyZXIiOiAiJGRpcmVjdCIsIiRpbml0aWFsX3JlZmVycmluZ19kb21haW4iOiAiJGRpcmVjdCIsIm1wX3BhZ2UiOiAiZmlsZTovLy9hbmRyb2lkX2Fzc2V0L3d3dy9pbmRleC5odG1sIy9pbnRybyIsIm1wX2Jyb3dzZXIiOiAiQ2hyb21lIiwibXBfcGxhdGZvcm0iOiAiQW5kcm9pZCIsInRva2VuIjogIjAyNWU4MjJlMTM3ZjEzOWRlZTY0OTVmMTZmMTVjNWYzIn19&ip=1&_=1649358770796']
